word,normalized_word,category
innovative,innovative,Common_English
ipad,ipad,Common_English
jurisdiction,jurisdiction,Common_English
laughter,laughter,Common_English
lemon,lemon,Common_English
les,les,Common_English
lifted,lifted,Common_English
loading,loading,Common_English
lung,lung,Common_English
matching,matching,Common_English
mighty,mighty,Common_English
monetary,monetary,Common_English
novels,novels,Common_English
nutrition,nutrition,Common_English
ore,ore,Common_English
os,os,Common_English
outcomes,outcomes,Common_English
outta,outta,Common_English
polls,polls,Common_English
poorly,poorly,Common_English
portugal,portugal,Common_English
pose,pose,Common_English
pour,pour,Common_English
proteins,proteins,Common_English
provider,provider,Common_English
publish,publish,Common_English
purely,purely,Common_English
ralph,ralph,Common_English
rental,rental,Common_English
resolved,resolved,Common_English
rewards,rewards,Common_English
sang,sang,Common_English
seemingly,seemingly,Common_English
senators,senators,Common_English
severely,severely,Common_English
shocking,shocking,Common_English
southwest,southwest,Common_English
ss,ss,Common_English
studios,studios,Common_English
survivors,survivors,Common_English
tales,tales,Common_English
technically,technically,Common_English
titled,titled,Common_English
traditions,traditions,Common_English
unlimited,unlimited,Common_English
washed,washed,Common_English
watches,watches,Common_English
advise,advise,Common_English
anxious,anxious,Common_English
appearances,appearances,Common_English
bombing,bombing,Common_English
cafe,cafe,Common_English
carlos,carlos,Common_English
challenged,challenged,Common_English
cigarettes,cigarettes,Common_English
colin,colin,Common_English
consisting,consisting,Common_English
cult,cult,Common_English
dairy,dairy,Common_English
dakota,dakota,Common_English
darling,darling,Common_English
delighted,delighted,Common_English
delivering,delivering,Common_English
destroying,destroying,Common_English
diary,diary,Common_English
disagree,disagree,Common_English
disappear,disappear,Common_English
earliest,earliest,Common_English
edges,edges,Common_English
entries,entries,Common_English
euro,euro,Common_English
evolved,evolved,Common_English
exports,exports,Common_English
fixing,fixing,Common_English
fl,fl,Common_English
flags,flags,Common_English
flies,flies,Common_English
fr,fr,Common_English
governance,governance,Common_English
heated,heated,Common_English
hug,hug,Common_English
importantly,importantly,Common_English
indicating,indicating,Common_English
indoor,indoor,Common_English
influential,influential,Common_English
intend,intend,Common_English
invisible,invisible,Common_English
jets,jets,Common_English
julie,julie,Common_English
karen,karen,Common_English
lasted,lasted,Common_English
lawsuit,lawsuit,Common_English
leak,leak,Common_English
lighter,lighter,Common_English
lucas,lucas,Common_English
marcus,marcus,Common_English
mentions,mentions,Common_English
meter,meter,Common_English
mice,mice,Common_English
musicians,musicians,Common_English
olive,olive,Common_English
passionate,passionate,Common_English
potatoes,potatoes,Common_English
prevented,prevented,Common_English
receiver,receiver,Common_English
recommendation,recommendation,Common_English
riot,riot,Common_English
rogers,rogers,Common_English
roster,roster,Common_English
safer,safer,Common_English
sells,sells,Common_English
sentenced,sentenced,Common_English
servant,servant,Common_English
setup,setup,Common_English
shouldve,shouldve,Common_English
skull,skull,Common_English
slot,slot,Common_English
smash,smash,Common_English
statue,statue,Common_English
surprisingly,surprisingly,Common_English
surrender,surrender,Common_English
suspicious,suspicious,Common_English
teenager,teenager,Common_English
tender,tender,Common_English
thoroughly,thoroughly,Common_English
todd,todd,Common_English
treatments,treatments,Common_English
tweeted,tweeted,Common_English
variations,variations,Common_English
vi,vi,Common_English
wheres,wheres,Common_English
wi,wi,Common_English
acknowledged,acknowledged,Common_English
advances,advances,Common_English
agrees,agrees,Common_English
allegations,allegations,Common_English
anticipated,anticipated,Common_English
approve,approve,Common_English
basin,basin,Common_English
beneficial,beneficial,Common_English
bleeding,bleeding,Common_English
breed,breed,Common_English
breeding,breeding,Common_English
bride,bride,Common_English
broadway,broadway,Common_English
bros,bros,Common_English
bud,bud,Common_English
butler,butler,Common_English
careers,careers,Common_English
celebrities,celebrities,Common_English
chick,chick,Common_English
coke,coke,Common_English
comparable,comparable,Common_English
confirmation,confirmation,Common_English
console,console,Common_English
contractor,contractor,Common_English
contributing,contributing,Common_English
diameter,diameter,Common_English
dubai,dubai,Common_English
dublin,dublin,Common_English
dump,dump,Common_English
duo,duo,Common_English
dynamics,dynamics,Common_English
enhanced,enhanced,Common_English
essays,essays,Common_English
exhausted,exhausted,Common_English
fabric,fabric,Common_English
fabulous,fabulous,Common_English
fairy,fairy,Common_English
focuses,focuses,Common_English
fold,fold,Common_English
freak,freak,Common_English
frustrated,frustrated,Common_English
gambling,gambling,Common_English
gently,gently,Common_English
glorious,glorious,Common_English
harrison,harrison,Common_English
historically,historically,Common_English
hub,hub,Common_English
hughes,hughes,Common_English
inevitable,inevitable,Common_English
investigating,investigating,Common_English
kg,kg,Common_English
labels,labels,Common_English
lacking,lacking,Common_English
laughs,laughs,Common_English
layout,layout,Common_English
lined,lined,Common_English
lodge,lodge,Common_English
lords,lords,Common_English
merchant,merchant,Common_English
merit,merit,Common_English
micro,micro,Common_English
myth,myth,Common_English
nintendo,nintendo,Common_English
objectives,objectives,Common_English
obsessed,obsessed,Common_English
organised,organised,Common_English
overwhelming,overwhelming,Common_English
pale,pale,Common_English
particles,particles,Common_English
pastor,pastor,Common_English
penalties,penalties,Common_English
permanently,permanently,Common_English
pets,pets,Common_English
pockets,pockets,Common_English
poison,poison,Common_English
predict,predict,Common_English
presenting,presenting,Common_English
presidents,presidents,Common_English
pressing,pressing,Common_English
prints,prints,Common_English
provincial,provincial,Common_English
raped,raped,Common_English
realised,realised,Common_English
rebel,rebel,Common_English
repairs,repairs,Common_English
rotation,rotation,Common_English
separately,separately,Common_English
shaking,shaking,Common_English
shaw,shaw,Common_English
societies,societies,Common_English
solved,solved,Common_English
starring,starring,Common_English
struggles,struggles,Common_English
subtle,subtle,Common_English
tastes,tastes,Common_English
throws,throws,Common_English
toll,toll,Common_English
tooth,tooth,Common_English
torn,torn,Common_English
tragic,tragic,Common_English
trainer,trainer,Common_English
transformed,transformed,Common_English
unbelievable,unbelievable,Common_English
underneath,underneath,Common_English
variation,variation,Common_English
viewing,viewing,Common_English
viral,viral,Common_English
wears,wears,Common_English
widow,widow,Common_English
wives,wives,Common_English
adjust,adjust,Common_English
administrator,administrator,Common_English
affecting,affecting,Common_English
allied,allied,Common_English
altogether,altogether,Common_English
animated,animated,Common_English
answering,answering,Common_English
assess,assess,Common_English
assumption,assumption,Common_English
assured,assured,Common_English
austria,austria,Common_English
avoided,avoided,Common_English
avoiding,avoiding,Common_English
beard,beard,Common_English
bio,bio,Common_English
brains,brains,Common_English
capability,capability,Common_English
charming,charming,Common_English
chiefs,chiefs,Common_English
commented,commented,Common_English
computing,computing,Common_English
concentrate,concentrate,Common_English
conducting,conducting,Common_English
consequence,consequence,Common_English
cruz,cruz,Common_English
curse,curse,Common_English
displays,displays,Common_English
drain,drain,Common_English
emissions,emissions,Common_English
ethical,ethical,Common_English
excellence,excellence,Common_English
flame,flame,Common_English
forests,forests,Common_English
freely,freely,Common_English
fruits,fruits,Common_English
grabbed,grabbed,Common_English
graduation,graduation,Common_English
hint,hint,Common_English
hostile,hostile,Common_English
imagined,imagined,Common_English
inhabitants,inhabitants,Common_English
ink,ink,Common_English
inn,inn,Common_English
intel,intel,Common_English
kicks,kicks,Common_English
legends,legends,Common_English
lo,lo,Common_English
lucy,lucy,Common_English
magazines,magazines,Common_English
matrix,matrix,Common_English
measuring,measuring,Common_English
miserable,miserable,Common_English
montreal,montreal,Common_English
nationwide,nationwide,Common_English
nest,nest,Common_English
newcastle,newcastle,Common_English
nicely,nicely,Common_English
ninth,ninth,Common_English
nomination,nomination,Common_English
notable,notable,Common_English
obligation,obligation,Common_English
optical,optical,Common_English
outlook,outlook,Common_English
penny,penny,Common_English
petty,petty,Common_English
phd,phd,Common_English
ports,ports,Common_English
preserved,preserved,Common_English
programmes,programmes,Common_English
prospects,prospects,Common_English
publishers,publishers,Common_English
quantity,quantity,Common_English
